evidence_label,evidence,claim
NOT_ENOUGH_INFO,"It may be the largest forest insect blight ever seen in North America., monocultural replanting, and a century of forest fire suppression have contributed to the size and severity of the outbreak, and the outbreak itself may, with similar infestations, have significant effects on the capability of northern forests to remove greenhouse gas (CO2) from the atmosphere.",U.S. Forest Service data show pine beetle infestations have recently declined dramatically throughout the western United States.
SUPPORTS,Regime shifts in polar regions include the melting of the Greenland ice sheet and the possible collapse of the thermohaline circulation system.,The research also revealed how large areas of the polar ice caps could collapse and significant changes to ecosystems could see the Sahara Desert become green and the edges of tropical forests turn into fire-dominated savanna.
SUPPORTS,"The Medieval Warm Period (MWP) also known as the Medieval Climate Optimum, or Medieval Climatic Anomaly was a time of warm climate in the North Atlantic region lasting from c. 950 to c. 1250.","The MWP lasted from about 950 to 1250AD, and temperature records appear to show it was even hotter than today"
SUPPORTS,"In the scientific literature, there is an overwhelming consensus that global surface temperatures have increased in recent decades and that the trend is caused mainly by human-induced emissions of greenhouse gases.","While transient weather variability is playing a key role here, the widespread record warmth across the U.S. so far this year is part of a long-term trend toward more warm temperature records versus cold ones."
SUPPORTS,Climate change has proven to affect biodiversity and evidence supporting the altering effects is widespread.,"And there is a lot of evidence that climate change is diminishing biodiversity, which can be seen in these alpine meadows as well."
NOT_ENOUGH_INFO,"It refers to a cycle of a Carnot heat engine, fictively operated in the limiting mode of extreme slowness known as quasi-static, so that the heat and work transfers are between subsystems that are always in their own internal states of thermodynamic equilibrium.","According to the second law of  thermodynamics such a planetary machine can never exist."""
NOT_ENOUGH_INFO,"These include the large-scale singularities such as the melting of the Greenland and West Antarctic ice sheets, and changes to the AMOC.",You're going to have an increase in the amount of ice in Antarctica because of global warming.
NOT_ENOUGH_INFO,"However, the Atlantic Meridional Overturning Circulation (AMOC) is driven by ocean temperature and salinity differences.",This small warming is  likely a result of the natural alterations in global ocean currents  which are driven by ocean salinity variations.
NOT_ENOUGH_INFO,"Carbon dioxide mole fractions in the atmosphere have gone up by approximately 35 percent since the 1900s, rising from 280 parts per million by volume to 387 parts per million in 2009.","“[Carbon dioxide] just crossed 400 parts per million, and high-end estimates extrapolating from current trends suggest it will hit 1,000 ppm by 2100."
NOT_ENOUGH_INFO,"Also, a report by the Royal Netherlands Institute for Sea Research stated that around three million years ago, levels of carbon dioxide in the Earth’s atmosphere were similar to today’s levels which increased temperature by two to three degrees Celsius and melted one third of Antarctica’s ice sheets.","But observations, such as those on our CO2 Coalition website, show that increased CO2 levels over the next century will cause modest and beneficial warming—perhaps as much as one degree Celsius (1.8 degrees Fahrenheit)"
REFUTES,"However scientists have found that ice is being lost, and at an accelerating rate.",sea-level rise is not accelerating.
NOT_ENOUGH_INFO,Nature considered that emails had not shown anything that undermined the scientific case on human-caused global warming or raised any substantive reasons for concern about the researchers' own papers.,"In an interview with the BBC after the scandal broke, Dr Jones admitted there had been no statistically significant global warming since 1995"
SUPPORTS,"In 2007, McIntyre started auditing the various corrections made to temperature records, in particular those relating to the urban heat island effect.","Steve McIntyre noticed a strange  discontinuity in US temperature data, occurring around January 2000."
SUPPORTS,"A study released in 2009, combined historical weather station data with satellite measurements to deduce past temperatures over large regions of the continent, and these temperatures indicate an overall warming trend.","a marginally significant warming trend in the data over the past several years, erasing the temperature plateau that vexed climate alarmists have found difficult to explain."
NOT_ENOUGH_INFO,The surprising effect of this is that the global warming potential of CO is three times that of CO 2.,"So that means that probably about half, maybe half of that nine-tenths of the degree of total warming might be caused by greenhouse gases."
SUPPORTS,"The net change is a slight increase in the area of sea ice in the Antarctic seas (unlike the Arctic Ocean, which is showing a much stronger decrease in the area of sea ice).",The news of expanding Antarctic sea ice stole headlines from global warming alarmists who asserted Arctic sea ice had reached its lowest extent since 1979.'
NOT_ENOUGH_INFO,"Thus, complex hypotheses must predict data much better than do simple hypotheses before researchers reject the simple hypotheses.",Postma's model contains many simple errors; in no way does Postma undermine the existence or necessity of the greenhouse effect.
SUPPORTS,"Findings show that Greenland has lost 3.8 trillion tonnes of ice since 1992, enough to raise sea levels by almost 11mm (1.06cm).","Greenland on the whole is losing ice, as confirmed by satellite measurement."
SUPPORTS,"In the three decades following 1978, the combination of solar and volcanic activity is estimated to have had a slight cooling influence.",Various independent measurements of solar activity all confirm the sun has shown a slight cooling trend since 1978.
