text,label
"Am I the only person who stress more over what’s for dinner than I do about global warming, who’s in office, or basically any other actual major issue? 😅 #foodie #fatboyindisguise #4evahungry #lovefood https://t.co/KjrmAcLjH9",Against
Time names teen climate change activist Greta Thunberg as 2019 Person of the Year https://t.co/Brj5gTJAHx via @Yahoo,Favor
If you tweet about climate change but don’t support the climate strikes tomorrow you shouldn’t be tweeting about climate change.,Favor
"NASA BREAKS RANKS ON CLIMATE CHANGE
  https://t.co/Xov7t6TRzg https://t.co/1Ke1tLVszA",Favor
"Impact Investing World Forum 2020
https://t.co/sZ9RrEpRka
April 30th -1st May. Book Now! 

#climatechange #responsibleinvesting #Sustainableinvesting #philanthropy #WealthManagement #PrivateEquity #VentureCapital #hedgefunds #familyoffice  #poverty",Favor
@OntarioPCParty yeah and then he went out and spent $4 million tax payers money in repudiating the carbon tax with useless advertising...Climate Change is real Mr Timbit.,Favor
So all it took was a good ole #ImpeachmentHearings for Republicans to acknowledge climate change...,Favor
@RepSwalwell #ClimateChange Eric is a POS!!,Ambiguous
Shit like this is why the rich fuckers in power refuse to take climate change seriously. They figure they can buy their way onto some diamond encrusted spaceship to the future and leave the rest of us to starve in the muck. https://t.co/8JkVkH99Hq,Favor
"The problem lefties: they always feel they’re victims.
Politicians target them.
Climate change etc.
If you feel like a victim, you’re naturally in a weak mindset and susceptible to brainwashing. 
You’re being harvested for your vote. 
It’s called socialism.",Against
@Oscarthefarmer Sending love and Hope for climate change action and prayers for rain.,Favor
Our chief exec @francescaSNH will be speaking at #COP25 in #Madrid this weekend on the importance of peatlands and #naturebasedsolutions for tackling #climatechange #climateaction 🌱 https://t.co/2rymW1ICJo,Favor
"@qwillinthefish @SOF4_K1NG my mom's defending him. She fucking hates Greta for some reason. Also she's a climate change denier, that might be part of it. She gives in to every little bs conspiracy that trump gives her. Its really sad.",Favor
"@HGJonesAU @australian WELL here's a thread with everything, volcanoes exploding, people dying, climate change, big coal and sodomy...did I miss anything?",Favor
@InsidersABC @frankelly08 @MathiasCormann @mpbowers @jonkudelka @rabbitandcoffee Please also ask why the Morrison government refuses to discuss or acknowledge the link between extreme bushfires and climate change and scientists are ignored? #insiders #NSWfires #smoko #auspol https://t.co/SCLGznqeoA,Favor
"Reviews of several top nature and climate writings of the year, via @emilyraboteau.
A broad mix of some great #ClimateChange stories including @MaryHeglar, @AwakeMik and more! 
https://t.co/Vp2APMHZgl
 https://t.co/x6Kw9fWCk1",Favor
#COP25Madrid   For young adults and old adults: Just pointing guilty about global warming is easy.  It's hard to bring everyone together in one huge project to save the planet.  Shall we fight with the arm and the hug?,Favor
don_dunstan edited a post in Climate Change Confusion on railpage  https://t.co/Byrj7eASkD #rail #trains #springst #myki,Favor
Bummer. Saw Alan Jones trending and he isn't dead. That's a shame. #auspol #ClimateChange,Ambiguous
"It is going to be 80F today in Augusta. In December. But yeah, climate change is a complete hoax.

#ClimateChange
#SplitDontEmit
#NuclearForClimate",Against
I don't give a s*** about Trump politics I care about you climate change is real and we need to take very strong steps today not tomorrow we are at the Tipping Point where you may die from a catastrophic event related to climate change I don't want that and I know we can! https://t.co/Diibl7v0Sz,Favor
"Since Jap. Minister of Economy, Trade &amp; Industry said that Japan wished to keep the coal-fired power plant as an option at COP25 in Spain, an International NGO gave Japan the sarcastic “Fossil Award” (for the countries reluctant to combat with the global warming).
@ClarkeMicah https://t.co/Oit95GdBG2",Ambiguous
"Australia can't possibly be experiencing this sort of drought—they don't believe in climate change, so it can't affect them, right? (Kinda like the Ravenous Bugblatter Beast of Traal.) https://t.co/C8pvTUOn31",Ambiguous
@Ximbu1 @simple7j @andyawesomechen @KimberSoCo @KrazeeMspider @AdeleMouzon @Currenceej @eugenegu @realDonaldTrump Congratulations? Thanks for studying climate change... Keep doing something and stop looking for heroes,Favor
Plant a tree the easy way! #climateaction #SolvosTree https://t.co/8copeU8XJN,Favor
"#ClimateChange if youre serious vote #Labour 
#tories have no policy on our most important issue
Read the #labourmanifesto
A vote for tories renders the whole debate null and void
Also, #Labour are the only party serious about our #NHS 
#votelabour for #safety",Favor
@PeoplesCourt79 @realDonaldTrump You'd be disobeying an order. Go to war for a kid then your commander in chief who is better then the last and the one before. Thank you for serving but climate change has been going on since the earth was created .,Against
"#AirPollution kills 7 million people every year &amp; is a main driver of #ClimateChange.

Children exposed to high levels of air pollution may be at greater risk for chronic diseases such as cardiovascular disease later in life. We need #ClimateAction NOW to protect their health. https://t.co/EQeksActmT",Favor
"Depressing:-(. #Oceans losing #oxygen at unprecedented rate, experts warn #ClimateChange  https://t.co/vHffncFrd2",Favor
"What science? Never!?!

How a closed-door meeting shows farmers are waking up on climate change https://t.co/h6wA5iMa4T https://t.co/9BJ5ZcndJ7",Favor
"The loss of oxygen from the ocean due to climate change risks ""dire effects"" on sea life, fisheries and coastal communities, a global conservation body said Saturday. https://t.co/FI0Rednqrm",Favor
"I am a physicist-engineer-programmer also working on simulations and data analysis (for our heat pump system), so I should be theoretically interested in simulations of the temperature rise, climate change scenarios etc. 1/n",Favor
"#climatechange , the #drought , all artificially created by the cabal",Against
Help build public support &amp; political will for #ClimateAction in 2020. Your #GivingTuesday contributions support TWO events this spring: The American Climate Leadership Summit &amp; the Nat’l Children’s Health and Climate Leadership Forum. Donate here: https://t.co/pqsWpc8ZD2 https://t.co/utEvOy9cyP,Favor
"We need to be doing everything we can to fight climate change — don’t forget what’s on your plate.,    https://t.co/4vWla1lsjr",Favor
"@pantherwild @TomLondon6 @NoCake4Brexit The Tory Manifesto was written by a Fracking lobbyist The Fracking report for 2020-2025  95% blanked out and blocked from any Freedom of information requests . Voters can't trust Boris on #Fracking or #ClimateChange  so watch an #VoteLabour2019 
https://t.co/kqF5kn7Ndc",Favor
"@TheWCS Peatland conservation #COP25Madrid 
Building steongholds against climate change through Nature conservation https://t.co/4FXfo2HqLn",Favor
"As #fashion industry faces mounting criticism for waste &amp; #pollution, H&amp;M is testing out #clothing rental service.The #brand will assess the trial in 3 months before expanding @hm

https://t.co/D1YVoOx0cB  

#HnM #blme #businessliveme #businessnews #retail #climatechange",Favor
"@_LukeCSkywalker @drolkrad_ehT @undercovercycl1 @CNN It's valid: scientists can look back *500 million years* at past climates:

https://t.co/Vn3BxE27U8

https://t.co/joJXSgXFvR

https://t.co/FheQ9RjGwv

Our current RAPID rate of climate change is unprecedented/unnatural, so balanced forces/slow timelines of the past don't apply.🧐",Ambiguous
"@Trish_Corry Mentions or supports #coal? If @AustralianLabor is pandering to get the vote, what will they do to keep the vote? It's not about taking a position but showing leadership &amp; campaigning hard for what is right &amp; needed for all Australians. #ClimateChange
https://t.co/rEc4vTDnor",Favor
"#COP25 must change the course of climate action and #ambition” -
 The High-Level Segment of the COP kicked off today, with urgent reminders that the international community is running out of time to effectively tackle the #ClimateCrisis
https://t.co/RQ0Ah5iJUY",Favor
Could We Halt Climate Change by Switching to a Bug-Based Diet? https://t.co/TClFjKURoX #Infographic https://t.co/f4nLmfUn1B,Favor
"Dear UK, climate change is making the UK hotter. Weather will be worse. Emergencies will be worse. Disasters will be worse. You NEED to invest in your firefighters &amp; hospitals! Trust me I live in California---someday you'll burn like we do! If this guy says #VoteLabour do it. https://t.co/O1dwfLycP4",Favor
Greta's great speech at #COP25. Need a primer on climate change. Watch it. IMHO one of the most important speeches in the history of humanity [again]. Please RT amplify it. https://t.co/mDWI5SzOWY,Favor
"Gender equality- the me too movement for 
business
global warming climate change changes
melt guns into electric motors
equalize poverty
natural rights, body rights
food, soil, air, water, communication, exchange",Ambiguous
"It's that time of the year... packages are piling up on doorsteps. Presents are great, but faster delivery is contributing to unhealthy air and a warming planet. It doesn't have to. Join us and support the movement calling on business to clean up #delivery https://t.co/6eqwGV45l6",Favor
"@ediblescapes Tree Towns Initiative© planting community orchards in 2020 with the support of local communities. A nationwide initiative to educate communities about food and climate connections, and create #foodsecurity with #fruit #nut #trees. Real #ClimateAction for #Ireland. https://t.co/6D17QJpNOM",Favor
"John Kerry launches 'World War Zero' climate activism coalition https://t.co/MM3vmfDHE8

the activist group's goal is to unite ""unlikely allies with one common mission: making the world respond to the climate crisis the same way we mobilized to win World War II,"" 
#ClimateChange",Favor
"@Nastyman666 Oh is that supposed to offend me? Guess what your guy is a Boomer, but in his case the phrase fits. What has he done for climate change, gun violence, inequality, racial inequity, lgbtq, women’s rights? That would be a big fat zero. But he’s named some post offices. Cool.",Favor
"Truly horrendous situation to be working in!
Thank you to every single fire-fighter for everything you do, hoping you all stay safe

#ClimateChange #ClimateActionNow https://t.co/RQUxajJDXI",Favor
Do you remember birdsong in the morning and crickets at night?  We certainly do. But now?  #soundscape #sustainability #biophony #research #education #spectrograph #science #climatechange #globalwarming https://t.co/TTE67LuB67,Favor
"Insane: U.S. Fossil Fuel Subsidies Exceed Pentagon Spending  and are Nearly 10 times What Congress Spent on Education.

#MakeThemPay #FossilFree #COP25 #ClimateAction 
https://t.co/Gu2rABDaoK via @RollingStone",Favor
